"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","direction","screen_duration","acceleration","start_time","initial_speed","final_speed","correct_response","correct","key_response","ball_start_time","ball_end_time","key_press_time","rt_from_ball","practice","extreme","subject_id","study_id","session_id","right_bias","left_bias","recodeDir","recodeKey"
"","","","","","moving-image",63,241907,"0.0-5.1-0.46-0.46",2674,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2496,2673,177,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",64,245798,"0.0-5.1-0.47-0.47",3389,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","false","d",1000,2497,3389,892,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",65,249865,"0.0-5.1-0.48-0.48",3566,"","","UP",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","false","d",1000,2496,3565,1069,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",66,252975,"0.0-5.1-0.49-0.49",2608,"","","LEFT",1000,0,1000,4.4,4.4,"d","true","d",1000,2001,2608,607,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",69,329124,"0.0-5.2-0.51-0.51",2650,"","","LEFT",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1000,2496,2649,153,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",70,332544,"0.0-5.2-0.52-0.52",2917,"","","DOWN",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1001,2497,2917,420,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",71,335185,"0.0-5.2-0.53-0.53",2138,"","","RIGHT",1000,-1.6,1000,5.2,3.6,"d","true","d",1000,2000,2137,137,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",72,339974,"0.0-5.2-0.54-0.54",4287,"","","DOWN",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2497,4288,1791,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",74,347758,"0.0-5.2-0.56-0.56",4420,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1000,2000,4419,2419,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",75,350934,"0.0-5.2-0.57-0.57",2673,"","","RIGHT",1000,3.2,1000,2.8,6,"a","true","a",1000,2000,2673,673,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",76,354922,"0.0-5.2-0.58-0.58",3486,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2496,3485,989,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",78,362373,"0.0-5.2-0.60-0.60",2706,"","","UP",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2000,2706,706,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",79,366026,"0.0-5.2-0.61-0.61",3150,"","","RIGHT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","false","d",1000,2497,3150,653,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",80,369667,"0.0-5.2-0.62-0.62",3139,"","","DOWN",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2480,3139,659,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",81,372631,"0.0-5.2-0.63-0.63",2462,"","","LEFT",1000,3.2,1000,2.8,6,"a","true","a",1001,2000,2462,462,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",82,376141,"0.0-5.2-0.64-0.64",3006,"","","DOWN",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1000,2480,3007,527,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",83,379460,"0.0-5.2-0.65-0.65",2816,"","","LEFT",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2002,2816,814,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",84,382435,"0.0-5.2-0.66-0.66",2472,"","","DOWN",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1000,2001,2473,472,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",85,385555,"0.0-5.2-0.67-0.67",2617,"","","LEFT",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1001,2417,2617,200,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",86,388541,"0.0-5.2-0.68-0.68",2483,"","","UP",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1001,2416,2483,67,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",87,391829,"0.0-5.2-0.69-0.69",2784,"","","LEFT",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1000,2001,2784,783,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",88,396285,"0.0-5.2-0.70-0.70",3953,"","","DOWN",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","false","d",1001,2497,3953,1456,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",89,400040,"0.0-5.2-0.71-0.71",3253,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","false","d",1001,2001,3253,1252,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",90,403126,"0.0-5.2-0.72-0.72",2585,"","","UP",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2482,2585,103,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",91,405777,"0.0-5.2-0.73-0.73",2149,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","false","d",1001,2001,2149,148,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",92,408876,"0.0-5.2-0.74-0.74",2596,"","","UP",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1002,2497,2596,99,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",94,413397,"0.0-5.3-0.75-0.75",2505,"","","LEFT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,2505,8,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",95,416083,"0.0-5.3-0.76-0.76",2183,"","","UP",1000,0,1000,4.4,4.4,"d","false","a",1001,2000,2183,183,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",96,418757,"0.0-5.3-0.77-0.77",2171,"","","RIGHT",1000,0,1000,4.4,4.4,"d","true","d",1001,2001,2172,171,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",97,422064,"0.0-5.3-0.78-0.78",2804,"","","DOWN",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2497,2804,307,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",98,428858,"0.0-5.3-0.79-0.79",6291,"","","LEFT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1000,2464,6291,3827,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",99,431853,"0.0-5.3-0.80-0.80",2492,"","","DOWN",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1001,2481,2492,11,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",100,434450,"0.0-5.3-0.81-0.81",2093,"","","RIGHT",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1001,2001,2094,93,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",101,437290,"0.0-5.3-0.82-0.82",2337,"","","DOWN",1000,1.6,1000,3.6,5.2,"a","true","a",1002,2000,2337,337,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",102,440342,"0.0-5.3-0.83-0.83",2549,"","","RIGHT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2496,2548,52,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",103,442949,"0.0-5.3-0.84-0.84",2105,"","","UP",1000,0,1000,4.4,4.4,"d","false","a",999,1999,2104,105,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",104,446091,"0.0-5.3-0.85-0.85",2639,"","","LEFT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2497,2639,142,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",105,449767,"0.0-5.3-0.86-0.86",3174,"","","UP",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1002,2497,3174,677,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",106,452374,"0.0-5.3-0.87-0.87",2104,"","","LEFT",1000,-3.2,1000,6,2.8,"d","true","d",1001,2001,2104,103,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",107,455716,"0.0-5.3-0.88-0.88",2839,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2496,2839,343,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",108,458812,"0.0-5.3-0.89-0.89",2593,"","","LEFT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2496,2594,98,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",110,464183,"0.0-5.3-0.91-0.91",2016,"","","RIGHT",1000,-3.2,1000,6,2.8,"d","true","d",1000,2001,2016,15,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",112,470175,"0.0-5.3-0.93-0.93",2272,"","","RIGHT",1000,3.2,1000,2.8,6,"a","true","a",1001,2000,2272,272,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",113,474084,"0.0-5.3-0.94-0.94",3406,"","","UP",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","false","d",1000,2496,3407,911,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",115,480600,"0.0-5.3-0.96-0.96",3394,"","","DOWN",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1000,2497,3394,897,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",116,483695,"0.0-5.3-0.97-0.97",2593,"","","LEFT",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","false","d",1001,2496,2593,97,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",117,487549,"0.0-5.3-0.98-0.98",3351,"","","UP",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2497,3351,854,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",118,490434,"0.0-5.3-0.99-0.99",2382,"","","LEFT",1000,-1.6,1000,5.2,3.6,"d","true","d",1000,2000,2381,381,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",120,493985,"0.0-5.4-0.100-0.100",2048,"","","DOWN",1000,-3.2,1000,6,2.8,"d","false","a",1001,2001,2048,47,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",121,497005,"0.0-5.4-0.101-0.101",2517,"","","LEFT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1000,2482,2516,34,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",122,499947,"0.0-5.4-0.102-0.102",2439,"","","DOWN",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1001,2418,2439,21,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",123,503019,"0.0-5.4-0.103-0.103",2569,"","","RIGHT",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1000,2417,2568,151,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",125,508656,"0.0-5.4-0.105-0.105",2593,"","","LEFT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2464,2593,129,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",126,511785,"0.0-5.4-0.106-0.106",2627,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2496,2626,130,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",127,514814,"0.0-5.4-0.107-0.107",2526,"","","LEFT",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1000,2480,2525,45,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",128,517698,"0.0-5.4-0.108-0.108",2381,"","","DOWN",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1000,2000,2381,381,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",129,520362,"0.0-5.4-0.109-0.109",2160,"","","RIGHT",1000,3.2,1000,2.8,6,"a","true","a",1001,2000,2160,160,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",131,526530,"0.0-5.4-0.111-0.111",2927,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1001,2497,2928,431,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",132,529069,"0.0-5.4-0.112-0.112",2036,"","","UP",1000,0,1000,4.4,4.4,"d","false","a",1000,2001,2035,34,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",133,533837,"0.0-5.4-0.113-0.113",4264,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1000,2497,4264,1767,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",134,537055,"0.0-5.4-0.114-0.114",2714,"","","DOWN",1000,0,1000,4.4,4.4,"d","false","a",1000,2000,2714,714,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",135,540061,"0.0-5.4-0.115-0.115",2504,"","","RIGHT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2496,2504,8,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",136,542702,"0.0-5.4-0.116-0.116",2137,"","","UP",1000,3.2,1000,2.8,6,"a","true","a",1000,2001,2136,135,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",137,546120,"0.0-5.4-0.117-0.117",2916,"","","RIGHT",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1001,2481,2916,435,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",139,552824,"0.0-5.4-0.119-0.119",3105,"","","RIGHT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1000,2496,3104,608,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",140,555965,"0.0-5.4-0.120-0.120",2638,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2496,2637,141,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",141,559317,"0.0-5.4-0.121-0.121",2849,"","","LEFT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1000,2481,2848,367,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",142,563138,"0.0-5.4-0.122-0.122",3316,"","","UP",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","true","a",1001,2497,3317,820,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",143,566757,"0.0-5.4-0.123-0.123",3117,"","","LEFT",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2001,3117,1116,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",144,571681,"0.0-5.4-0.124-0.124",4420,"","","DOWN",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","true","a",1000,2496,4420,1924,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",146,575892,"0.0-5.5-0.125-0.125",2662,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","true","a",1000,2001,2662,661,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",147,579513,"0.0-5.5-0.126-0.126",3117,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1001,2001,3118,1117,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",148,584472,"0.0-5.5-0.127-0.127",4456,"","","LEFT",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","false","a",1000,2416,4456,2040,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",149,587893,"0.0-5.5-0.128-0.128",2918,"","","UP",1500,0,1000,2.93333333333333,2.93333333333333,"d","false","a",1001,2497,2918,421,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",151,593565,"0.0-5.5-0.130-0.130",2662,"","","DOWN",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","true","a",1002,2497,2663,166,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",152,596896,"0.0-5.5-0.131-0.131",2828,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1000,2497,2828,331,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",153,600361,"0.0-5.5-0.132-0.132",2961,"","","DOWN",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","false","d",1001,2497,2961,464,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",0
"","","","","","moving-image",154,603658,"0.0-5.5-0.133-0.133",2793,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1002,2497,2794,297,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",155,608315,"0.0-5.5-0.134-0.134",4154,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2497,4154,1657,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",156,611958,"0.0-5.5-0.135-0.135",3140,"","","LEFT",1000,-3.2,1000,6,2.8,"d","true","d",1001,1986,3140,1154,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",158,617883,"0.0-5.5-0.137-0.137",2527,"","","LEFT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2464,2526,62,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",0
"","","","","","moving-image",159,621348,"0.0-5.5-0.138-0.138",2962,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2497,2962,465,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",0
"","","","","","moving-image",160,624422,"0.0-5.5-0.139-0.139",2571,"","","RIGHT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2496,2571,75,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",161,628032,"0.0-5.5-0.140-0.140",3106,"","","DOWN",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1001,2001,3106,1105,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DOWN",1
"","","","","","moving-image",162,633868,"0.0-5.5-0.141-0.141",5334,"","","LEFT",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1001,2000,5333,3333,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","DECELERATING",1
"","","","","","moving-image",163,637420,"0.0-5.5-0.142-0.142",3049,"","","UP",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1001,2001,3049,1048,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",164,641330,"0.0-5.5-0.143-0.143",3406,"","","RIGHT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","true","a",1002,2497,3406,909,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",165,644627,"0.0-5.5-0.144-0.144",2793,"","","UP",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","false","a",1000,2481,2793,312,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","UP",1
"","","","","","moving-image",166,648048,"0.0-5.5-0.145-0.145",2917,"","","RIGHT",1000,0,1000,4.4,4.4,"d","false","a",1001,2001,2918,917,"false","false","5f4c86e663c40a89e84fe15c","649333f3a54f0d623a537f0c","649339d81c1c10bfae34db71","Positive","Negative","ACCELERATING",1
